persona_id,condition,step,g_disp,g_cos_pre,p_new,p_old,alpha
371,sustained_new,8,2.3805387020111084,0.9248912930488586,0.19658274948596954,0.2648204267024994,0.2809368669986725
371,shock_recovery,0,0.5495557188987732,0.9956700205802917,0.19294342398643494,0.25846049189567566,0.28258800506591797
371,shock_recovery,1,0.6944310665130615,0.9943310022354126,0.19205692410469055,0.25757667422294617,0.2740515172481537
371,shock_recovery,2,0.9183171987533569,0.9904807806015015,0.19149325788021088,0.2568584084510803,0.27338430285453796
371,shock_recovery,3,1.1470645666122437,0.9849600791931152,0.19115868210792542,0.25629672408103943,0.2729504108428955
371,shock_recovery,4,1.363332986831665,0.978294312953949,0.19099858403205872,0.2558753192424774,0.27269455790519714
319,stable_old,1,0.35205137729644775,0.9990073442459106,0.2832315266132355,0.27942270040512085,0.26501503586769104
319,stable_old,2,0.6393005847930908,0.996499240398407,0.28248581290245056,0.2803429067134857,0.2646712362766266
319,stable_old,3,0.8760731220245361,0.9930606484413147,0.2816199064254761,0.281101793050766,0.2643885910511017
319,stable_old,4,1.0728447437286377,0.9891253113746643,0.2807157635688782,0.28172680735588074,0.26416006684303284
319,stable_old,5,1.2375165224075317,0.9849985837936401,0.2798192501068115,0.28224116563796997,0.26397669315338135
319,stable_old,6,1.3762109279632568,0.9808831810951233,0.2789557874202728,0.2826646864414215,0.26382961869239807
319,stable_old,7,1.493774175643921,0.976905345916748,0.2781388461589813,0.28301405906677246,0.26371097564697266
319,stable_old,8,1.5940989255905151,0.9731360673904419,0.2773747444152832,0.2833033502101898,0.26361411809921265
319,sustained_new,1,0.6799788475036621,0.9930839538574219,0.2921294569969177,0.27572277188301086,0.27859199047088623
319,sustained_new,2,1.2464896440505981,0.9773582816123962,0.2986922860145569,0.2739567458629608,0.2780521810054779
319,sustained_new,3,1.7203881740570068,0.9577073454856873,0.30380287766456604,0.27282077074050903,0.27752685546875
319,sustained_new,4,2.1180472373962402,0.9368271231651306,0.3076942563056946,0.2721371650695801,0.2770361304283142
319,sustained_new,5,2.452962875366211,0.9161784052848816,0.3105684220790863,0.2717696726322174,0.2765922546386719
319,sustained_new,6,2.7364468574523926,0.8964988589286804,0.31262290477752686,0.2716257870197296,0.276198148727417
319,sustained_new,7,2.977980852127075,0.8781027793884277,0.31403645873069763,0.2716454565525055,0.2758500576019287
319,sustained_new,8,3.1854658126831055,0.8610620498657227,0.3149573802947998,0.27179059386253357,0.27554044127464294
319,shock_recovery,0,0.6799788475036621,0.9930839538574219,0.2921294569969177,0.27572277188301086,0.27859199047088623
319,shock_recovery,1,0.8363602757453918,0.9912617802619934,0.29107123613357544,0.27725252509117126,0.26427707076072693
319,shock_recovery,2,1.0186537504196167,0.9881929755210876,0.28984522819519043,0.2785204350948334,0.2639921009540558
319,shock_recovery,3,1.1898128986358643,0.9844468235969543,0.28858494758605957,0.2795705497264862,0.2637757658958435
319,shock_recovery,4,1.3409857749938965,0.9804136157035828,0.2873583436012268,0.28043773770332336,0.2636135220527649
168,stable_old,1,0.35008472204208374,0.9990845918655396,0.16983483731746674,0.300840824842453,0.2401277720928192
168,stable_old,2,0.649920642375946,0.9965092539787292,0.16962699592113495,0.30071350932121277,0.23902538418769836
168,stable_old,3,0.9134671092033386,0.9925289154052734,0.1695144921541214,0.3005486726760864,0.2382034957408905
168,stable_old,4,1.149287223815918,0.9874026775360107,0.16946738958358765,0.30036741495132446,0.23759832978248596
168,stable_old,5,1.3625937700271606,0.9813897609710693,0.16946382820606232,0.300182044506073,0.23715588450431824
168,stable_old,6,1.5566216707229614,0.9747384190559387,0.16948692500591278,0.30000007152557373,0.23683245480060577
168,stable_old,7,1.7334978580474854,0.9676758050918579,0.1695234179496765,0.29982590675354004,0.2365937978029251
168,stable_old,8,1.8947622776031494,0.9604004621505737,0.16956324875354767,0.29966190457344055,0.23641358315944672
168,sustained_new,1,0.57790207862854,0.9940969944000244,0.17221546173095703,0.29857006669044495,0.13866408169269562
168,sustained_new,2,1.1240854263305664,0.9778838753700256,0.17447338998317719,0.2960079312324524,0.14118990302085876
